TU_ID	Gene_name	Start	End	Strand	Expression	Gene_description
1591	rpoH	4040724	4041650	+	100	rpoH
1592	rpoH	4040688	4041650	+	100	rpoH
1593	rpoH	4040674	4041650	+	100	rpoH
1594	rpoH	4040667	4041650	+	100	rpoH
1595	rpoH	4040534	4041650	+	100	rpoH
1596	zntA	4032888	4035115	-	100	zntA
1597	nikABCDER	4022548	4028098	-	100	nikABCDER
1598	nikABCDER	4022548	4027909	-	100	nikABCDER
1599	nikR	4022548	4023000	-	100	nikR
1600	yhiM	4005644	4006794	-	100	yhiM
1601	pitA	4002396	4003925	-	100	pitA
1602	uspB	4001689	4002152	+	100	uspB
1603	uspA	4000946	4001554	-	100	uspA
1604	uspA	4000946	4001539	-	100	uspA
1605	uspA	4000946	4001537	-	100	uspA
1606	prlC-rsmJ	3996299	3999157	+	100	prlC-rsmJ
1607	rlmJ	3995310	3996187	-	100	rlmJ
1608	gor	3993886	3995425	-	100	gor
1609	dinQ	3993555	3993885	+	100	dinQ
1610	agrA	3993390	3993474	-	100	agrA
1611	agrB	3993153	3993243	-	100	agrB
1612	arsRBC	3990875	3993025	-	100	arsRBC
1613	slp-dctR	3986324	3987601	-	100	slp-dctR
1614	hdeAB-yhiD	3984746	3986282	+	100	hdeAB-yhiD
1615	hdeD	3983970	3984577	-	100	hdeD
1616	gadEF	3982455	3983737	-	100	gadEF
1617	arrS	3983483	3983551	+	100	arrS
1618	gadEF-mdtEF	3978010	3983475	-	100	gadEF-mdtEF
1619	gadEF	3982455	3983295	-	100	gadEF
1620	gadEF-mdtEF	3978010	3983192	-	100	gadEF-mdtEF
1621	mdtEF	3978010	3982453	-	100	mdtEF
1622	mdtEF	3978010	3982397	-	100	mdtEF
1623	mdtEF	3978010	3982392	-	100	mdtEF
1624	gadW	3976886	3977996	+	100	gadW
1625	gadW	3976756	3977996	+	100	gadW
1626	gadY	3976576	3976673	-	100	gadY
1627	gadX	3975698	3976622	+	100	gadX
1628	gadXW	3975698	3977996	+	100	gadXW
1629	gadAX	3973930	3976622	+	100	gadAX
1630	ccp	3972276	3973746	+	100	ccp
1631	treF	3970296	3971986	-	100	treF
1632	yhjC	3968224	3969401	-	100	yhjC
1633	yhjG	3963125	3965247	+	100	yhjG
1634	pdeH	3962308	3963117	+	100	pdeH
1635	yhjJ	3959521	3961093	+	100	yhjJ
1636	dctA	3958039	3959376	+	100	dctA
1637	bcsBZ	3948864	3952382	+	100	bcsBZ
1638	yhjR	3945173	3945540	+	100	yhjR
1639	bcsEFG	3941644	3945094	-	100	bcsEFG
1640	rdlD	3941338	3941401	-	100	rdlD
1641	ldrD	3941265	3941638	+	100	ldrD
1642	dppABCDF	3933667	3939673	+	100	dppABCDF
1643	proK	3932843	3932921	+	100	proK
1644	eptB	3930956	3932753	+	100	eptB
1645	yhjX	3929494	3930738	+	100	yhjX
1646	yiaF	3922440	3923203	+	100	yiaF
1647	yiaG	3921769	3922106	-	100	yiaG
1648	cspA	3921224	3921648	-	100	cspA
1649	cspA	3921224	3921597	-	100	cspA
1650	insK	3919488	3920472	-	100	insK
1651	glyQS	3916183	3919246	+	100	glyQS
1652	xylAB	3910730	3913620	+	100	xylAB
1653	xylFGHR	3905380	3910468	-	100	xylFGHR
1654	xylR	3905380	3906631	-	100	xylR
1655	malS	3901967	3904067	-	100	malS
1656	malS	3901917	3904067	-	100	malS
1657	avtA	3900579	3901863	-	100	avtA
1658	yiaJ	3898919	3899853	+	100	yiaJ
1659	yiaKLMNO-lyxK-sgbHUE	3890756	3898863	-	100	yiaKLMNO-lyxK-sgbHUE
1660	yiaKLMNO-lyxK-sgbHUE	3890756	3898817	-	100	yiaKLMNO-lyxK-sgbHUE
1661	aldB	3885002	3886631	+	100	aldB
1662	selAB	3880240	3883520	+	100	selAB
1663	yibF	3879562	3880190	+	100	yibF
1664	mtlADR	3865362	3869349	-	100	mtlADR
1665	mtlADR	3865328	3869349	-	100	mtlADR
1666	mtlADR	3865233	3869349	-	100	mtlADR
1667	mtlADR	3865118	3869349	-	100	mtlADR
1668	lldPRD	3860520	3864248	-	100	lldPRD
1669	cysE	3858856	3859796	+	100	cysE
1670	secB-gpsA	3857334	3858895	+	100	secB-gpsA
1671	gpmM-envC-yibQ	3852477	3856350	-	100	gpmM-envC-yibQ
1672	yibN-grxC-secB-gpsA	3856342	3858895	+	100	yibN-grxC-secB-gpsA
1673	gpmM-envC-yibQ	3852477	3856302	-	100	gpmM-envC-yibQ
1674	waaH	3851388	3852490	+	100	waaH
1675	kbl-tdh	3848960	3851217	+	100	kbl-tdh
1676	rfaD-waaFCL	3843330	3847672	-	100	rfaD-waaFCL
1677	rfaD-waaFCL	3843330	3847641	-	100	rfaD-waaFCL
1678	rfaD-waaFCL	3843330	3847598	-	100	rfaD-waaFCL
1679	rfaD-waaFCL	3843330	3847567	-	100	rfaD-waaFCL
1680	waaYZ	3840401	3842192	+	100	waaYZ
1681	waaQGPSBOJYZU	3833357	3843298	+	100	waaQGPSBOJYZU
1682	rirA-waaQGPSBOJYZU	3833299	3843298	+	100	rirA-waaQGPSBOJYZU
1683	waaA	3831720	3833281	-	100	waaA
1684	waaA-coaD	3831233	3833021	-	100	waaA-coaD
1685	waaA	3831720	3833021	-	100	waaA
1686	mutM	3830362	3831194	+	100	mutM
1687	rpmBG-mutM	3829542	3831194	+	100	rpmBG-mutM
1688	rpmBG	3829542	3830328	+	100	rpmBG
1689	yicR-rpmBG-mutM	3828960	3831194	+	100	yicR-rpmBG-mutM
1690	yicR-rpmBG	3828960	3830328	+	100	yicR-rpmBG
1691	dfp	3827586	3828834	-	100	dfp
1692	dut-slmA	3826447	3827685	-	100	dut-slmA
1693	rph-pyrE	3824957	3826441	+	100	rph-pyrE
1694	rph	3824957	3825730	+	100	rph
1695	yicC	3823934	3824892	-	100	yicC
1696	dinD	3822953	3823838	-	100	dinD
1697	gmk	3819486	3820149	-	100	gmk
1698	rpoZ-spoT-trmH-recG	3814246	3819460	-	100	rpoZ-spoT-trmH-recG
1699	yicH	3809371	3811106	-	100	yicH
1700	selC	3805221	3805339	-	100	selC
1701	yicJI	3804873	3809318	+	100	yicJI
1702	nlpA	3801520	3802362	+	100	nlpA
1703	nepI	3799766	3800988	+	100	nepI
1704	adeD	3795807	3797627	-	100	adeD
1705	uhpT	3794339	3795761	+	100	uhpT
1706	ivbL-ilvBN	3788514	3790791	+	100	ivbL-ilvBN
1707	ivbL	3788514	3788702	+	100	ivbL
1708	istR	3788345	3788419	+	100	istR
1709	istR	3788280	3788419	+	100	istR
1710	tisB	3787848	3788200	-	100	tisB
1711	emrD	3786431	3787692	-	100	emrD
1712	yidL	3780361	3781284	-	100	yidL
1713	ibpB	3774556	3775068	+	100	ibpB
1714	ibpAB	3774019	3775068	+	100	ibpAB
1715	yidQ	3773477	3773993	-	100	yidQ
1716	gyrB	3761387	3763832	+	100	gyrB
1717	recF	3759696	3761389	+	100	recF
1718	recF	3759676	3761389	+	100	recF
1719	dnaN-recF	3759189	3761389	+	100	dnaN-recF
1720	dnaN-recF	3758975	3761389	+	100	dnaN-recF
1721	dnaN-recF	3758947	3761389	+	100	dnaN-recF
1722	dnaN-recF	3758804	3761389	+	100	dnaN-recF
1723	dnaAN-recF	3757655	3761389	+	100	dnaAN-recF
1724	dnaAN-recF	3757576	3761389	+	100	dnaAN-recF
1725	rpmH-rnpA	3756685	3757472	-	100	rpmH-rnpA
1726	rpmH-rnpA	3756685	3757426	-	100	rpmH-rnpA
1727	rpmH-rnpA	3756685	3757300	-	100	rpmH-rnpA
1728	tnaCAB	3753028	3753126	-	100	tnaCAB
1729	tnaC	3753028	3753126	-	100	tnaC
1730	yieEF	3742585	3743974	-	100	yieEF
1731	bglGFB	3731106	3735554	+	100	bglGFB
1732	bglGFB	3731106	3731210	+	100	bglGFB
1733	bglG	3731106	3732167	+	100	bglG
1734	bglG	3731086	3732167	+	100	bglG
1735	phoU	3730138	3730950	+	100	phoU
1736	pstB-phoU	3729356	3730950	+	100	pstB-phoU
1737	pstB-phoU	3729247	3730950	+	100	pstB-phoU
1738	pstCAB-phoU	3727261	3730950	+	100	pstCAB-phoU
1739	pstSCAB-phoU	3726235	3730950	+	100	pstSCAB-phoU
1740	pstS	3726235	3727360	+	100	pstS
1741	pstSCA	3726235	3729308	+	100	pstSCA
1742	glmUS	3722580	3725993	+	100	glmUS
1743	glmUS	3722477	3725993	+	100	glmUS
1744	atpBEFHAGDC	3715669	3722295	+	100	atpBEFHAGDC
1745	atpBEFHAGDC	3715533	3722295	+	100	atpBEFHAGDC
1746	atpIBEFHAGDC	3715278	3722295	+	100	atpIBEFHAGDC
1747	mnmG-rsmG	3712129	3714746	+	100	mnmG-rsmG
1748	mioC	3711328	3711791	+	100	mioC
1749	asnC	3710772	3711258	+	100	asnC
1750	asnC-mioC	3710772	3711791	+	100	asnC-mioC
1751	asnC-mioC-mnmG	3710772	3714098	+	100	asnC-mioC-mnmG
1752	asnA	3709656	3710674	-	100	asnA
1753	kup	3704619	3706700	-	100	kup
1754	ravA-viaA	3706675	3709651	+	100	ravA-viaA
1755	kup	3704619	3706622	-	100	kup
1756	kup	3704619	3706538	-	100	kup
1757	rbsDACBKR	3698584	3704481	-	100	rbsDACBKR
1758	rrsC-gltU-rrlC-rrfC	3690736	3696287	-	100	rrsC-gltU-rrlC-rrfC
1759	rrsC-gltU-rrlC-rrfC	3690736	3696170	-	100	rrsC-gltU-rrlC-rrfC
1760	hdfR	3689782	3690675	+	100	hdfR
1761	ilvLXG_1G_2MEDA	3680818	3687585	-	100	ilvLXG_1G_2MEDA
1762	ilvLXG_1G_2MEDA	3680680	3687585	-	100	ilvLXG_1G_2MEDA
1763	ilvL	3687332	3687585	-	100	ilvL
1764	ilvLXG_1G_2MEDA	3680818	3687513	-	100	ilvLXG_1G_2MEDA
1765	ilvLXG_1G_2MEDA	3680680	3687513	-	100	ilvLXG_1G_2MEDA
1766	ilvL	3687332	3687513	-	100	ilvL
1767	ilvEDA	3680818	3685415	-	100	ilvEDA
1768	ilvEDA	3680680	3685415	-	100	ilvEDA
1769	ilvA	3680818	3682568	-	100	ilvA
1770	ilvA	3680680	3682568	-	100	ilvA
1771	ilvY	3679936	3680920	+	100	ilvY
1772	ilvC	3678358	3679891	-	100	ilvC
1773	ppiC	3677962	3678271	+	100	ppiC
1774	rep	3675105	3677156	-	100	rep
1775	trxA	3671713	3672156	-	100	trxA
1776	trxA	3671713	3672116	-	100	trxA
1777	rhoL-rho	3670127	3671641	-	100	rhoL-rho
1778	rhoL	3671468	3671641	-	100	rhoL
1779	rhoL	3671444	3671641	-	100	rhoL
1780	rhoL	3671290	3671641	-	100	rhoL
1781	rhoL	3671063	3671641	-	100	rhoL
1782	rhoL	3670927	3671641	-	100	rhoL
1783	rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM	3657107	3670003	-	100	rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM
1784	argX-hisR-leuT-proM	3654962	3655439	-	100	argX-hisR-leuT-proM
1785	aslB	3653610	3655022	-	100	aslB
1786	glmZ	3651200	3651371	-	100	glmZ
1787	cyaA	3644104	3647029	-	100	cyaA
1788	cyaA	3644104	3647013	-	100	cyaA
1789	cyaA	3644104	3646804	-	100	cyaA
1790	yifL-dapF-yigA-xerC-yigB	3639904	3643311	-	100	yifL-dapF-yigA-xerC-yigB
1791	uvrD	3637626	3639896	-	100	uvrD
1792	uvrD	3637626	3639832	-	100	uvrD
1793	corA	3635427	3636609	-	100	corA
1794	yigI	3633079	3633573	+	100	yigI
1795	pldA	3631967	3632989	-	100	pldA
1796	recQ	3630040	3631967	-	100	recQ
1797	metR	3624966	3625940	+	100	metR
1798	metR	3624948	3625940	+	100	metR
1799	metE	3622489	3624919	-	100	metE
1800	ysgA	3621460	3622449	+	100	ysgA
1801	udp	3620611	3621412	-	100	udp
1802	esrE	3617574	3617825	-	100	esrE
1803	tatABCD	3613467	3615894	-	100	tatABCD
1804	tatABC	3614266	3615894	-	100	tatABC
1805	fre	3610575	3611360	-	100	fre
1806	fre	3610575	3611318	-	100	fre
1807	fadBA	3606790	3610194	+	100	fadBA
1808	pepQ-yigZ-trkH-hemG	3602650	3606656	-	100	pepQ-yigZ-trkH-hemG
1809	rrsA-ileT-alaT-rrlA-rrfA	3597167	3602564	-	100	rrsA-ileT-alaT-rrlA-rrfA
1810	rrsA-ileT-alaT-rrlA-rrfA	3597167	3602447	-	100	rrsA-ileT-alaT-rrlA-rrfA
1811	mobAB	3595773	3596897	+	100	mobAB
1812	yihD	3595465	3595754	-	100	yihD
1813	mobAB	3595682	3596897	+	100	mobAB
1814	srkA-dsbA	3593759	3595412	-	100	srkA-dsbA
1815	dsbA	3593759	3594426	-	100	dsbA
1816	yihG	3591151	3592133	+	100	yihG
1817	polA	3588051	3590863	-	100	polA
1818	spf	3587796	3587904	-	100	spf
1819	csrC	3586523	3586767	-	100	csrC
1820	yihI	3585947	3586495	-	100	yihI
1821	hemN	3584385	3585860	-	100	hemN
1822	glnLG	3581432	3583934	+	100	glnLG
1823	glnA	3579696	3581813	+	100	glnA
1824	glnALG	3579696	3583934	+	100	glnALG
1825	glnA	3579581	3581813	+	100	glnA
1826	glnALG	3579581	3583934	+	100	glnALG
1827	yihXY-dtd-yiiD	3559365	3562255	-	100	yihXY-dtd-yiiD
1828	rhaD	3543418	3544355	+	100	rhaD
1829	rhaBAD	3540331	3544355	+	100	rhaBAD
1830	rhaSR	3538309	3540092	-	100	rhaSR
1831	rhaT	3537237	3538312	+	100	rhaT
1832	sodA	3536373	3537044	-	100	sodA
1833	cpxRA	3532117	3534201	+	100	cpxRA
1834	cpxPQ	3531424	3532018	-	100	cpxPQ
1835	pfkA	3529289	3530329	-	100	pfkA
1836	pfkA	3529289	3530281	-	100	pfkA
1837	cdh	3527073	3527896	-	100	cdh
1838	tpiA	3526279	3527063	+	100	tpiA
1839	tpiA	3526234	3527063	+	100	tpiA
1840	yiiS-uspD	3524082	3524934	-	100	yiiS-uspD
1841	fpr	3523304	3524077	+	100	fpr
1842	glpFKX	3519642	3523276	+	100	glpFKX
1843	rraA	3518445	3518958	+	100	rraA
1844	menA-rraA	3517405	3518958	+	100	menA-rraA
1845	menA-rraA	3517397	3518958	+	100	menA-rraA
1846	hslVU	3515449	3517435	+	100	hslVU
1847	cytR	3513294	3514372	+	100	cytR
1848	rpmE	3510578	3510895	-	100	rpmE
1849	metJ	3509337	3509725	+	100	metJ
1850	metJ	3509274	3509725	+	100	metJ
1851	metJ	3509245	3509725	+	100	metJ
1852	metBL	3505536	3509167	-	100	metBL
1853	metF	3504297	3505257	-	100	metF
1854	katG	3501788	3503991	-	100	katG
1855	ppc	3484613	3487356	+	100	ppc
1856	argCBH	3479580	3482918	-	100	argCBH
1857	argE	3482906	3484107	+	100	argE
1858	argE	3482725	3484107	+	100	argE
1859	oxyS	3479409	3479518	+	100	oxyS
1860	oxyR	3478396	3479346	-	100	oxyR
1861	sthA	3477001	3478413	+	100	sthA
1862	trmA	3474508	3475666	+	100	trmA
1863	btuB-murI	3471518	3474404	-	100	btuB-murI
1864	rrsB-gltT-rrlB-rrfB	3466000	3471436	-	100	rrsB-gltT-rrlB-rrfB
1865	rrsB-gltT-rrlB-rrfB	3465841	3471436	-	100	rrsB-gltT-rrlB-rrfB
1866	rrsB-gltT-rrlB-rrfB	3466000	3471319	-	100	rrsB-gltT-rrlB-rrfB
1867	rrsB-gltT-rrlB-rrfB	3465841	3471319	-	100	rrsB-gltT-rrlB-rrfB
1868	coaA	3462696	3463727	+	100	coaA
1869	thrU-tyrU-glyT-thrT-tufB	3460618	3462422	-	100	thrU-tyrU-glyT-thrT-tufB
1870	secE-nusG	3459447	3460626	-	100	secE-nusG
1871	rplKAJL-rpoBC	3448190	3459449	-	100	rplKAJL-rpoBC
1872	rplJL-rpoBC	3448190	3458180	-	100	rplJL-rpoBC
1873	rpoBC	3448190	3456740	-	100	rpoBC
1874	yjaZ	3447454	3448050	-	100	yjaZ
1875	sroH	3447316	3447476	+	100	sroH
1876	rsd	3440944	3441471	+	100	rsd
1877	rsd	3440849	3441471	+	100	rsd
1878	hupA	3437202	3437627	-	100	hupA
1879	zraP	3436091	3436540	+	100	zraP
1880	zraSR	3433158	3435898	-	100	zraSR
1881	purHD	3430176	3433161	+	100	purHD
1882	rrsE-gltV-rrlE-rrfE	3424645	3429940	-	100	rrsE-gltV-rrlE-rrfE
1883	rrsE-gltV-rrlE-rrfE	3424645	3429832	-	100	rrsE-gltV-rrlE-rrfE
1884	metA	4218871	4219921	+	100	metA
1885	metA	4218945	4219921	+	100	metA
1886	aceBAK	4220114	4225044	+	100	aceBAK
1887	metH	4228217	4232223	+	100	metH
1888	iclR	4227516	4228364	-	100	iclR
1889	metH	4228495	4232223	+	100	metH
1890	yjbB	4232314	4234074	+	100	yjbB
1891	lysC	4236596	4238251	-	100	lysC
1892	lysC	4236596	4238328	-	100	lysC
1893	pgi	4238434	4240119	+	100	pgi
1894	yjbE	4240570	4240921	+	100	yjbE
1895	yjbEFGH	4240570	4244442	+	100	yjbEFGH
1896	yjbEFGH	4240584	4244442	+	100	yjbEFGH
1897	psiE	4245012	4245447	+	100	psiE
1898	malEFG	4247251	4251176	-	100	malEFG
1899	malK-lamB-malM	4251448	4255186	+	100	malK-lamB-malM
1900	ubiCA	4257155	4258600	+	100	ubiCA
1901	dgkA	4261169	4261717	+	100	dgkA
1902	plsB	4258755	4261214	-	100	plsB
1903	plsB	4258755	4261310	-	100	plsB
1904	dgkA	4261320	4261717	+	100	dgkA
1905	lexA-dinF	4261799	4263833	+	100	lexA-dinF
1906	pspG	4267528	4267794	+	100	pspG
1907	dnaB	4268995	4270441	+	100	dnaB
1908	qorA	4267960	4269016	-	100	qorA
1909	alr	4270301	4271573	+	100	alr
1910	alr	4270364	4271573	+	100	alr
1911	tyrB	4271794	4273052	+	100	tyrB
1912	yjbQR	4274926	4275726	+	100	yjbQR
1913	uvrA	4275761	4278648	-	100	uvrA
1914	ssb	4278723	4279373	+	100	ssb
1915	ssb	4278792	4279373	+	100	ssb
1916	ssb	4278804	4279373	+	100	ssb
1917	yjcB	4279472	4279876	-	100	yjcB
1918	pdeC	4280130	4281769	+	100	pdeC
1919	soxS	4281772	4282135	-	100	soxS
1920	soxR	4282159	4282669	+	100	soxR
1921	ryjA	4282639	4282778	-	100	ryjA
1922	ghxP	4283033	4284540	+	100	ghxP
1923	actP	4287965	4289647	-	100	actP
1924	acs-yjcH-actP	4287965	4292103	-	100	acs-yjcH-actP
1925	acs-yjcH-actP	4287965	4292307	-	100	acs-yjcH-actP
1926	nrfABCDEFG	4292383	4298851	+	100	nrfABCDEFG
1927	fdhF	4301779	4304008	-	100	fdhF
1928	alsRBACE	4313583	4318932	-	100	alsRBACE
1929	alsRBACE	4313583	4318937	-	100	alsRBACE
1930	rpiB	4319057	4319627	+	100	rpiB
1931	phnCDE_1E_2FGHIJKLMNOP	4320144	4331006	-	100	phnCDE_1E_2FGHIJKLMNOP
1932	crfC-yjcZ	4332864	4336038	+	100	crfC-yjcZ
1933	crfC-yjcZ	4332879	4336038	+	100	crfC-yjcZ
1934	proP	4336120	4337804	+	100	proP
1935	proP	4336207	4337804	+	100	proP
1936	adiC	4341494	4343002	-	100	adiC
1937	adiY	4342968	4343842	-	100	adiY
1938	adiA	4344010	4346356	-	100	adiA
1939	melR	4346520	4347450	-	100	melR
1940	melAB	4347687	4350590	+	100	melAB
1941	fumB	4351431	4353148	-	100	fumB
1942	dcuB-fumB	4351431	4354564	-	100	dcuB-fumB
1943	dcuB-fumB	4351431	4354891	-	100	dcuB-fumB
1944	dcuR	4355115	4356365	-	100	dcuR
1945	dcuSR	4355115	4357485	-	100	dcuSR
1946	ghoST	4358349	4358881	+	100	ghoST
1947	lysU	4359000	4360597	-	100	lysU
1948	lysU	4359000	4360605	-	100	lysU
1949	cadBA	4362270	4365906	-	100	cadBA
1950	cadC	4366196	4367763	-	100	cadC
1951	pheU	3110143	3110219	+	100	pheU
1952	yjdC	4368533	4369130	-	100	yjdC
1953	cutA	4370818	4371192	-	100	cutA
1954	dcuA	4371272	4372645	-	100	dcuA
1955	dcuA	4371272	4372753	-	100	dcuA
1956	aspA-dcuA	4371272	4374234	-	100	aspA-dcuA
1957	aspA	4372646	4374234	-	100	aspA
1958	fxsA	4374405	4374942	+	100	fxsA
1959	groSL	4376418	4378473	+	100	groSL
1960	groL	4376585	4378473	+	100	groL
1961	groL	4376675	4378473	+	100	groL
1962	groL	4376778	4378473	+	100	groL
1963	yjeI	4378563	4378964	+	100	yjeI
1964	efp	4381369	4382067	+	100	efp
1965	ecnB	4382311	4382533	+	100	ecnB
1966	sugE	4382596	4382994	+	100	sugE
1967	blc	4382991	4383547	-	100	blc
1968	ampC	4383585	4384805	-	100	ampC
1969	frdABCD	4384768	4388214	-	100	frdABCD
1970	epmA	4388420	4389422	+	100	epmA
1971	psd-mscM	4391849	4396440	-	100	psd-mscM
1972	glyVXY	4398115	4398460	+	100	glyVXY
1973	yjeV	4398538	4398747	+	100	yjeV
1974	yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC	4399479	4410106	+	100	yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC
1975	yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC	4399739	4410106	+	100	yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC
1976	yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC	4399837	4410106	+	100	yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC
1977	queG	4398730	4399894	-	100	queG
1978	mutL-miaA-hfq-hflXKC	4402848	4410106	+	100	mutL-miaA-hfq-hflXKC
1979	mutL-miaA-hfq-hflXKC	4402902	4410106	+	100	mutL-miaA-hfq-hflXKC
1980	miaA-hfq-hflXKC	4404784	4410106	+	100	miaA-hfq-hflXKC
1981	miaA-hfq-hflXKC	4404854	4410106	+	100	miaA-hfq-hflXKC
1982	hfq-hflXKC	4405603	4410106	+	100	hfq-hflXKC
1983	hfq-hflXKC	4406022	4410106	+	100	hfq-hflXKC
1984	purA	4410466	4411787	+	100	purA
1985	nsrR-rnr-rlmB-yjfI	4411846	4416336	+	100	nsrR-rnr-rlmB-yjfI
1986	aidB	4420049	4421702	+	100	aidB
1987	bsmA	4422243	4422671	-	100	bsmA
1988	ulaG	4424363	4425477	-	100	ulaG
1989	ulaABCDEF	4425729	4430188	+	100	ulaABCDEF
1990	rpsF-priB-rpsR-rplI	4430827	4432359	+	100	rpsF-priB-rpsR-rplI
1991	ytfB	4433881	4434621	-	100	ytfB
1992	cycA	4435582	4437078	+	100	cycA
1993	ytfE	4437123	4437811	-	100	ytfE
1994	cpdB	4440424	4442431	-	100	cpdB
1995	ytfJ	4444510	4445088	-	100	ytfJ
1996	ytfK	4445313	4445595	+	100	ytfK
1997	msrA	4447340	4448063	-	100	msrA
1998	yzfA	4453778	4454096	-	100	yzfA
1999	chpSB	4454204	4454844	+	100	chpSB
2000	chpSB	4454230	4454844	+	100	chpSB
2001	ppa	4454924	4455488	-	100	ppa
2002	mpl	4461530	4462960	+	100	mpl
2003	mpl	4461562	4462960	+	100	mpl
2004	pmbA	4463747	4465113	+	100	pmbA
2005	nrdDG	4465702	4468640	-	100	nrdDG
2006	treBC	4468856	4472012	-	100	treBC
2007	treR	4472086	4473073	-	100	treR
2008	treR	4472086	4473077	-	100	treR
2009	treR	4472086	4473081	-	100	treR
2010	mgtLA	4473082	4476123	+	100	mgtLA
2011	treR	4472086	4473149	-	100	treR
2012	mgtLA	4473165	4476123	+	100	mgtLA
2013	ridA	4476329	4476748	-	100	ridA
2014	pyrLBI	4478228	4478355	-	100	pyrLBI
2015	pyrLBI	4478228	4478547	-	100	pyrLBI
2016	bdcA	4479142	4479866	-	100	bdcA
2017	argI	4483109	4484146	-	100	argI
2018	rraB	4484186	4484691	+	100	rraB
2019	rraB	4484247	4484691	+	100	rraB
2020	valS	4486734	4489721	-	100	valS
2021	valS	4486734	4489729	-	100	valS
2022	holC-valS	4486784	4490075	-	100	holC-valS
2023	pepA	4490242	4491903	-	100	pepA
2024	pepA	4490242	4491914	-	100	pepA
2025	pepA	4490242	4491941	-	100	pepA
2026	idnR	4495943	4496984	-	100	idnR
2027	idnDOTR	4495943	4500237	-	100	idnDOTR
2028	idnK	4500399	4500988	+	100	idnK
2029	leuX	4502188	4502291	+	100	leuX
2030	yjhBC	4509822	4512207	+	100	yjhBC
2031	fecABCDE	4516492	4522529	-	100	fecABCDE
2032	fecIR	4522566	4524084	-	100	fecIR
2033	ryjB	4533779	4533868	+	100	ryjB
2034	nanCM	4543461	4545730	-	100	nanCM
2035	nanCMS	4542416	4545730	-	100	nanCMS
2036	fimB	4546469	4547361	+	100	fimB
2037	fimB	4546611	4547361	+	100	fimB
2038	fimE	4547673	4548704	+	100	fimE
2039	fimAICDFGH	4548496	4555512	+	100	fimAICDFGH
2040	gntP	4555724	4557136	-	100	gntP
2041	uxuAB	4557320	4560163	+	100	uxuAB
2042	uxuR	4560260	4561151	+	100	uxuR
2043	ytiCD-idlP-iraD	4562378	4563187	+	100	ytiCD-idlP-iraD
2044	idlP-iraD	4562658	4563187	+	100	idlP-iraD
2045	symR	4585637	4585713	+	100	symR
2046	symE	4585301	4585719	-	100	symE
2047	btsT	4594931	4597169	-	100	btsT
2048	tsr	4597214	4599114	+	100	tsr
2049	tsr	4597435	4599114	+	100	tsr
2050	lgoR	4600739	4601749	-	100	lgoR
2051	dnaTC-yjjA	4605422	4607417	-	100	dnaTC-yjjA
2052	dnaTC	4605941	4607417	-	100	dnaTC
2053	yjjB-dnaTC-yjjA	4605422	4607979	-	100	yjjB-dnaTC-yjjA
2054	yjjB-dnaTC	4605941	4607979	-	100	yjjB-dnaTC
2055	yjjP	4607890	4608836	-	100	yjjP
2056	yjjQ-bglJ	4609121	4610639	+	100	yjjQ-bglJ
2057	fhuF	4610677	4611496	-	100	fhuF
2058	fhuF	4610677	4611554	-	100	fhuF
2059	yjjZ	4611579	4611842	+	100	yjjZ
2060	leuQPV	4611881	4612234	-	100	leuQPV
2061	holD-rimI-yjjG	4613583	4615125	+	100	holD-rimI-yjjG
2062	osmY	4616955	4617803	+	100	osmY
2063	deoCABD	4622481	4627461	+	100	deoCABD
2064	deoCABD	4623080	4627461	+	100	deoCABD
2065	deoBD	4625369	4627461	+	100	deoBD
2066	ytjB-lplA	4628903	4630601	-	100	ytjB-lplA
2067	serB-radA	4630658	4633096	+	100	serB-radA
2068	slt	4636502	4638472	+	100	slt
2069	trpR	4638506	4638946	+	100	trpR
2070	creABC	4641045	4643922	+	100	creABC
2071	rob	4640243	4641155	-	100	rob
2072	creABCD	4641279	4645374	+	100	creABCD
2073	creD	4643962	4645374	+	100	creD
2074	arcA	4645341	4646310	-	100	arcA
2075	arcA	4645341	4646314	-	100	arcA
2076	arcA	4645341	4646337	-	100	arcA
2077	arcA	4645341	4646401	-	100	arcA
2078	arcA	4645341	4646483	-	100	arcA
2079	arcA	4645341	4646490	-	100	arcA
2080	arcA	4645341	4646603	-	100	arcA
2081	gltI-sroC-gltJKL	686074	689291	-	100	gltI-sroC-gltJKL
2082	garD	3276259	3277830	+	100	garD
2083	gudPXD	2917823	2921878	-	100	gudPXD
2084	pdxA-rsmA-apaGH	50380	53416	-	100	pdxA-rsmA-apaGH
2085	pdxA-rsmA	51609	53416	-	100	pdxA-rsmA
2086	ccmABCDEFGH	2295814	2302100	-	100	ccmABCDEFGH
2087	fimB	4546759	4547361	+	100	fimB
2088	surA-pdxA-rsmA-apaGH	50380	54702	-	100	surA-pdxA-rsmA-apaGH
2089	ldcC	209679	211820	+	100	ldcC
